report_month,serial_no,project_code,state,approval_date,start_date,target_doc,revised_doc,physical_progress
2026-02,339,N28000142,Madhya Pradesh,2025-05,2026-01,2028-10,2023-12,100.0
2026-02,287,N28000144,Uttar Pradesh,2025-12,2025-12,2030-12,2018-04,80.0
2026-02,288,N28000145,Uttar Pradesh,2025-12,2030-12,2018-04,2019-03,8.0
2026-02,346,N28000146,Uttar Pradesh,2009-09,2013-07,2024-12,2026-05,29.0
2026-02,261,N28000148,Uttarakhand,2024-03,2024-11,2027-09,2021-07,2.0
2026-02,472,N28000150,Chhattisgarh,2023-10,2023-10,2026-05,2020-02,74.0
2026-02,270,N28000151,Karnataka,2023-11,2019-02,2019-02,2024-02,2.0
2026-02,282,N28000155,Maharashtra,2024-09,2024-09,2029-03,2024-09,34.0
2026-02,274,N28000157,Madhya Pradesh,2019-03,2019-04,2024-03,2026-06,1.0
2026-02,271,N28000158,Madhya Pradesh,2019-02,2019-02,2024-02,2027-06,28.0
2026-02,275,N28000160,Madhya Pradesh,2026-01,2023-07,2024-08,2027-07,4.0
2026-02,1910,N30000002,Andhra Pradesh,2025-12,2017-08,2019-07,2025-12,85.0
2026-02,1903,N30000026,Bihar,2020-11,2020-11,2024-03,2026-03,97.0
2026-02,1900,N30000027,Maharashtra,2020-03,2020-03,2021-06,2025-12,100.0
2026-02,1904,N30000035,Bihar,2017-07,2011-10,2023-08,2027-03,95.0
2026-02,1907,N30000042,Uttar Pradesh,2017-10,2022-03,2025-02,2026-12,8.0
2026-02,1902,N30000050,Bihar,2020-11,2020-11,2024-03,2026-03,54.0
2026-02,1901,N30000051,Bihar,2022-07,2022-07,2024-06,2026-03,50.0
2026-02,318,N42000001,Andhra Pradesh,2011-09,2015-04,2020-04,2026-04,1.0
2026-02,327,N42000008,Arunachal Pradesh,2009-09,2014-09,2022-03,2026-10,96.0
2026-02,329,N42000011,Himachal Pradesh,2019-05,2021-06,2023-11,2025-12,1.0
2026-02,341,N44000002,Nagaland,2009-09,2014-06,2029-12,2022-03,90.0
2026-03,658,108000,Chhattisgarh,2022-05,2023-06,2027-03,2028-03,59.1
2026-03,662,124005,Chhattisgarh,2016-09,2016-12,2024-12,2026-06,86.0
2026-03,1890,188000,Arunachal Pradesh,2024-05,2025-05,2026-03,2018-05,81.5
2026-03,226,400005,Arunachal Pradesh,2026-02,2028-08,2022-11,2023-03,1.1
2026-03,691,400006,Madhya Pradesh,2016-09,2018-03,2022-03,2026-03,6.0
2026-03,15,400010,Karnataka,2018-10,2018-10,2026-05,2026-05,15.0
2026-03,349,400012,Andhra Pradesh,2023-03,2023-03,2027-07,2027-07,94.9
2026-03,1888,400013,Arunachal Pradesh,2022-04,2024-05,2025-05,2026-03,4.0
2026-03,43,400018,Chhattisgarh,2015-02,2015-02,2026-03,2015-07,43.0
2026-03,606,400019,Madhya Pradesh,2020-10,2020-10,2026-12,2030-03,50.6
2026-03,666,400022,Maharashtra,2019-09,2019-09,2024-03,2026-03,93.0
2026-03,587,400023,Jharkhand,2012-09,2008-04,2025-03,2026-03,27.0
2026-03,83,400033,Madhya Pradesh,2020-11,2020-11,2025-03,2028-03,83.0
2026-03,27,400035,Arunachal Pradesh,2014-12,2016-03,2018-12,2027-03,28.0
2026-03,353,400043,Andhra Pradesh,2024-07,2024-07,2028-10,2027-11,86.1
2026-03,692,400045,Maharashtra,2026-03,2026-03,2016-09,2016-10,82.0
2026-03,693,400047,Maharashtra,2016-09,2016-10,2025-01,2025-11,50.0
2026-03,694,400048,Maharashtra,2016-09,2016-10,2025-01,2025-11,88.0
2026-03,181,400062,Uttar Pradesh,2022-08,2022-09,2027-05,2028-03,40.0
2026-03,44,400073,Chhattisgarh,2015-07,2015-07,2026-03,2016-07,44.0
2026-03,45,400074,Chhattisgarh,2016-07,2016-07,2025-03,2027-03,45.0
2026-03,348,400078,Andhra Pradesh,2022-01,2024-08,2026-08,2023-03,92.1
2026-03,13,400081,Arunachal Pradesh,2023-11,2023-12,2026-06,2022-07,14.0
2026-03,376,400087,Chhattisgarh,2023-09,2023-09,2026-05,2026-09,2.2
2026-03,1938,400093,Madhya Pradesh,2017-08,2021-01,2021-03,2026-03,1.76
2026-03,1915,400095,Madhya Pradesh,1996-04,1996-12,2022-12,2026-03,53.93
2026-03,1912,400096,Andhra Pradesh,2005-04,2006-01,2019-12,2026-06,49.78
2026-03,1908,400097,Andhra Pradesh,2018-05,2021-12,2025-03,2026-08,90.3
2026-03,1901,400100,Andhra Pradesh,2017-08,2019-07,2025-12,2010-03,95.88
2026-03,1902,400101,Andhra Pradesh,2017-08,2019-07,2025-12,2010-03,98.3
2026-03,1934,400102,Madhya Pradesh,2010-01,2019-12,2025-12,2008-04,97.0
2026-03,1935,400103,Madhya Pradesh,2008-04,2008-04,2019-12,2026-06,92.0
2026-03,1905,400104,Andhra Pradesh,2020-05,2023-04,2025-04,2026-12,44.5
2026-03,1916,400105,Madhya Pradesh,2007-04,2019-12,2026-03,2008-04,76.22
2026-03,1917,400107,Madhya Pradesh,2009-04,2009-12,2025-12,2026-03,2.0
2026-03,1918,400109,Madhya Pradesh,2017-04,2017-04,2019-12,2026-03,69.63
2026-03,1906,400111,Andhra Pradesh,2020-05,2023-04,2025-04,2026-12,72.0
2026-03,1919,400112,Madhya Pradesh,1996-04,1996-04,2019-12,2026-03,91.0
2026-03,1913,400115,Andhra Pradesh,2005-04,2005-04,2019-12,2027-03,75.0
2026-03,1914,400116,Andhra Pradesh,2009-01,2009-11,2022-04,2026-03,81.08
2026-03,426,400119,Maharashtra,2006-01,2006-01,2031-06,2031-06,48.0
2026-03,356,400120,Uttar Pradesh,2018-12,2018-12,2021-12,2026-06,2.0
2026-03,510,400121,Chhattisgarh,2009-01,2021-10,2026-01,2027-07,57.77
2026-03,46,400136,Chhattisgarh,2027-03,2018-05,2018-05,2026-03,47.0
2026-03,47,400138,Chhattisgarh,2018-05,2018-05,2026-03,2028-03,47.0
2026-03,48,400139,Chhattisgarh,2023-01,2023-01,2029-03,2022-10,48.0
2026-03,307,400141,Madhya Pradesh,2016-11,2018-08,2023-03,2026-05,1.0
2026-03,49,400142,Chhattisgarh,2022-10,2022-10,2033-03,2024-11,49.0
2026-03,29,400144,Uttar Pradesh,2023-11,2023-12,2026-06,2018-05,10.0
2026-03,70,400148,Jharkhand,2015-10,2016-04,2018-04,2026-12,4.0
2026-03,30,400149,Uttar Pradesh,2023-11,2023-12,2026-06,2018-05,10.0
2026-03,50,400150,Chhattisgarh,2024-11,2024-11,2030-03,2025-01,50.0
2026-03,51,400151,Chhattisgarh,2025-01,2025-01,2029-03,2025-09,51.0
2026-03,52,400153,Chhattisgarh,2025-09,2025-09,2032-03,2024-12,52.0
2026-03,53,400154,Chhattisgarh,2024-12,2024-12,2029-03,2022-08,53.0
2026-03,54,400155,Chhattisgarh,2024-12,2024-12,2029-03,2022-08,54.0
2026-03,55,400156,Chhattisgarh,2024-12,2024-12,2029-03,2022-08,55.0
2026-03,56,400160,Chhattisgarh,2024-12,2024-12,2029-03,2022-08,56.0
2026-03,71,400162,Madhya Pradesh,2023-01,2023-01,2030-03,2011-02,8.0
2026-03,112,400165,Madhya Pradesh,2018-11,2019-01,2021-03,2026-03,55.57
2026-03,113,400166,Madhya Pradesh,2018-11,2024-03,2026-03,2024-09,60.0
2026-03,377,400167,Chhattisgarh,2023-04,2023-04,2024-12,2026-09,86.7
2026-03,401,400168,Madhya Pradesh,2023-02,2023-02,2026-02,2027-03,23.3
2026-03,378,400169,Chhattisgarh,2020-01,2020-01,2023-04,2026-08,73.0
2026-03,432,400171,Odisha,2027-11,2020-07,2020-07,2024-01,2.0
2026-03,57,400172,Jharkhand,2022-01,2022-01,2032-03,2022-01,57.0
2026-03,132,400173,Telangana,2024-03,2024-03,2033-03,2022-11,63.0
2026-03,504,400174,Chhattisgarh,2026-09,2021-08,2022-07,2028-12,81.77
2026-03,84,400177,Madhya Pradesh,2028-03,2014-12,2014-12,2026-03,84.0
2026-03,85,400178,Madhya Pradesh,2028-03,2024-01,2024-01,2029-03,85.0
2026-03,133,400180,West Bengal,2022-11,2022-11,2029-03,2023-04,31.52
2026-03,134,400181,West Bengal,2023-04,2023-04,2030-03,2022-10,17.09
2026-03,135,400182,West Bengal,2022-10,2023-05,2026-06,2021-12,27.52
2026-03,114,400183,Madhya Pradesh,2024-09,2024-09,2029-03,2024-01,58.78
2026-03,115,400185,Madhya Pradesh,2024-01,2025-01,2030-03,2024-06,30.0
2026-03,136,400186,West Bengal,2021-12,2021-12,2025-03,2027-03,14.61
2026-03,116,400187,Madhya Pradesh,2024-06,2025-02,2030-03,2025-08,55.98
2026-03,254,400188,Uttar Pradesh,2024-12,2024-12,2026-06,2026-08,46.5
2026-03,154,400192,Uttar Pradesh,2024-01,2037-03,2022-07,2024-01,36.0
2026-03,152,400203,Uttar Pradesh,2020-04,2020-04,2026-03,2028-03,49.0
2026-03,735,400204,Tamil Nadu,2027-03,2022-06,2021-02,2027-06,72.0
2026-03,736,400205,Uttar Pradesh,2027-06,2027-06,2022-12,2023-01,8.8
2026-03,547,400220,Bihar,2004-10,2020-03,2026-12,2018-06,1.0
2026-03,688,400223,Madhya Pradesh,2001-03,2004-10,2025-12,2027-12,75.0
2026-03,148,400231,West Bengal,2020-04,2020-04,2029-03,2021-07,1.2
2026-03,695,400232,Odisha,2019-03,2017-03,2025-12,2027-01,88.0
2026-03,753,400247,Uttar Pradesh,2017-11,2017-03,2025-03,2026-03,3.0
2026-03,634,400253,Andhra Pradesh,2019-10,2020-04,2025-12,2025-12,7.68
2026-03,534,400254,Andhra Pradesh,2016-05,2014-07,2020-12,2009-03,84.2
2026-03,151,400259,West Bengal,2023-12,2023-12,2030-03,2020-04,3.0
2026-03,171,400261,Himachal Pradesh,2024-09,2024-09,2029-09,2021-03,3.0
2026-03,607,400271,Madhya Pradesh,2020-09,2025-03,2027-12,2029-03,25.0
2026-03,754,400273,Uttar Pradesh,2017-03,2017-11,2024-12,2026-01,90.0
2026-03,636,400275,Andhra Pradesh,2019-04,2019-04,2027-12,2027-12,73.0
2026-03,755,400277,Uttar Pradesh,2019-04,2020-09,2025-01,2027-03,90.0
2026-03,728,400280,Rajasthan,2022-09,2023-06,2024-12,2024-02,72.0
2026-03,548,400291,Chhattisgarh,2010-06,2011-01,2022-03,2026-12,81.0
2026-03,517,400298,West Bengal,2023-11,2023-12,2026-11,2014-11,18.0
2026-03,308,400299,Madhya Pradesh,2017-03,2017-07,2023-03,2026-05,92.1
2026-03,350,400301,Andhra Pradesh,2027-07,2027-07,2023-03,2023-03,94.9
2026-03,137,400312,West Bengal,2017-08,2022-12,2025-03,2026-03,61.0
2026-03,109,400313,Maharashtra,2023-08,2024-06,2030-03,2017-02,0.0
2026-03,138,400315,West Bengal,2021-07,2021-08,2026-03,2020-10,45.43
2026-03,72,400321,Madhya Pradesh,2011-02,2011-02,2014-04,2026-12,25.0
2026-03,58,400352,Jharkhand,2022-01,2022-01,2029-03,2024-03,58.0
2026-03,86,400353,Madhya Pradesh,2029-03,2021-12,2021-12,2027-03,86.0
2026-03,31,400354,Uttar Pradesh,2018-05,2023-06,2025-07,2026-12,40.0
2026-03,110,400369,Maharashtra,2017-02,2022-09,2028-03,2024-06,43.6
2026-03,490,400382,Uttar Pradesh,2026-03,2019-08,2022-01,2026-06,88.0
2026-03,117,400392,Madhya Pradesh,2025-08,2025-08,2032-03,2009-08,76.34
2026-03,153,400416,Uttar Pradesh,2023-01,2023-01,2028-03,2024-11,2.0
2026-03,32,400424,Uttar Pradesh,2024-07,2024-07,2027-07,2027-07,1.0
2026-03,59,400425,Jharkhand,2024-03,2024-03,2032-03,2020-08,59.0
2026-03,306,400426,Madhya Pradesh,2016-05,2017-11,2023-03,2026-05,1.0
2026-03,17,602096,Arunachal Pradesh,2009-09,2014-09,2022-03,2026-10,18.0
2026-03,322,602098,Himachal Pradesh,2009-09,2022-11,2025-09,2026-01,1.0
2026-03,319,602099,Arunachal Pradesh,2009-09,2013-03,2026-08,2024-08,1.0
2026-03,19,602181,Arunachal Pradesh,2020-08,2022-01,2025-01,2026-03,20.0
2026-03,16,602182,Arunachal Pradesh,2009-09,2013-03,2026-08,2024-08,17.0
2026-03,182,602184,Uttar Pradesh,2028-03,2019-03,2020-03,2024-03,40.0
2026-03,179,602185,Madhya Pradesh,2017-11,2017-11,2023-03,2027-02,4.0
2026-03,180,602195,Uttar Pradesh,2003-09,2005-01,2010-09,2026-05,63.0
2026-03,22,602223,Arunachal Pradesh,2003-09,2005-01,2010-09,2026-05,23.0
2026-03,167,602525,Arunachal Pradesh,2024-12,2025-05,2029-07,2019-03,33.56
2026-03,168,602532,Himachal Pradesh,2019-03,2019-06,2024-01,2026-05,80.0
2026-03,169,602535,Himachal Pradesh,2024-11,2025-03,2030-07,2023-08,82.19
2026-03,183,602538,Uttar Pradesh,2019-03,2020-03,2024-03,2027-12,28.0
2026-03,159,602579,Arunachal Pradesh,2016-07,2016-08,2020-11,2026-03,2.21
2026-03,164,602582,Arunachal Pradesh,2023-02,2023-02,2032-02,2032-02,66.0
2026-03,165,602593,Arunachal Pradesh,2024-12,2025-05,2029-07,2024-12,76.18
2026-03,549,602792,Chhattisgarh,2015-11,2015-12,2025-03,2025-10,2.0
2026-03,690,602797,Madhya Pradesh,2015-12,2018-03,2024-12,2026-12,92.5
2026-03,175,602961,Madhya Pradesh,2029-12,2014-10,2018-02,2020-04,2.0
2026-03,155,603293,Uttar Pradesh,2022-07,2024-01,2025-06,2026-01,36.0
2026-03,1929,603945,Madhya Pradesh,2017-01,2027-07,1996-04,1996-04,62.85
2026-03,28,604791,Arunachal Pradesh,2014-12,2016-03,2018-12,2027-03,29.0
2026-03,434,604795,Odisha,2022-02,2022-02,2030-02,2031-12,9.0
2026-03,344,604833,Uttar Pradesh,2020-06,2020-06,2022-09,2026-03,65.0
2026-03,355,604852,Uttar Pradesh,2019-01,2019-01,2024-07,2026-10,96.6
2026-03,386,604853,Gujarat,2021-04,2021-04,2025-03,2026-07,64.4
2026-03,423,604859,Maharashtra,2011-07,2011-07,2024-06,2026-04,40.1
2026-03,29,604863,Arunachal Pradesh,2014-12,2016-03,2018-12,2027-03,1.2
2026-03,170,605155,Himachal Pradesh,2023-08,2023-08,2028-06,2028-09,28.79
2026-03,18,605156,Arunachal Pradesh,2009-09,2014-06,2029-12,2022-03,19.0
2026-03,332,605292,Madhya Pradesh,2026-06,2025-05,2026-01,2028-10,98.5
2026-03,314,606013,Arunachal Pradesh,2011-09,2015-04,2020-04,2026-04,98.2
2026-03,7,606112,Arunachal Pradesh,2016-12,2018-03,2025-03,2026-06,8.0
2026-03,323,606431,Himachal Pradesh,2009-09,2022-11,2025-09,2026-01,1.0
2026-03,337,606479,Uttar Pradesh,2023-09,2024-01,2026-06,2009-09,99.0
2026-03,30,607701,Arunachal Pradesh,2014-10,2014-10,2018-12,2027-03,31.0
2026-03,21,607709,Arunachal Pradesh,2024-12,2025-05,2029-07,2023-02,22.0
2026-03,339,609019,Uttar Pradesh,2024-08,2025-04,2027-10,2020-08,54.0
2026-03,487,609424,Uttar Pradesh,2010-12,2025-02,2027-06,2015-02,48.6
2026-03,11,609736,Arunachal Pradesh,2021-11,2022-07,2024-07,2026-12,12.0
2026-03,336,609996,Telangana,2009-09,2014-06,2029-12,2022-03,71.0
2026-03,329,610315,Himachal Pradesh,2021-03,2022-08,2024-11,2026-03,98.0
2026-03,392,610984,Gujarat,2021-07,2021-07,2025-07,2026-07,1.0
2026-03,139,611016,West Bengal,2020-10,2020-06,2026-03,2017-08,2.0
2026-03,60,611017,Jharkhand,2020-08,2020-08,2032-03,2020-08,2.5
2026-03,11,611047,Andhra Pradesh,2020-06,2020-09,2022-09,2026-07,11.0
2026-03,486,611142,Uttar Pradesh,2008-12,2009-06,2025-08,2026-09,2.0
2026-03,665,611452,Maharashtra,2015-03,2017-09,2027-08,2029-12,80.3
2026-03,25,611495,Uttar Pradesh,2022-06,2023-05,2026-03,2026-04,25.0
2026-03,172,611509,Himachal Pradesh,2021-05,2025-12,2025-12,2020-10,2.0
2026-03,17,611570,Maharashtra,2022-06,2022-07,2026-06,2026-06,18.0
2026-03,166,611586,Arunachal Pradesh,2024-12,2025-05,2029-07,2024-12,51.32
2026-03,22,611602,Maharashtra,2021-11,2022-07,2024-07,2026-12,23.0
2026-03,649,611669,Andhra Pradesh,2013-03,2014-08,2025-02,2025-12,20.0
2026-03,15,611698,Arunachal Pradesh,2009-09,2013-03,2026-08,2024-08,16.0
2026-03,14,611699,Arunachal Pradesh,2022-11,2022-11,2030-11,2009-09,15.0
2026-03,227,611735,Arunachal Pradesh,2014-10,2014-10,2018-12,2027-03,20.0
2026-03,608,611751,Madhya Pradesh,2023-04,2023-04,2027-03,2027-03,2.01
2026-03,518,611752,Andhra Pradesh,2014-11,2024-06,2026-08,2023-09,29.225
2026-03,519,611754,Andhra Pradesh,2014-11,2024-06,2026-08,2023-09,0.22
2026-03,715,611849,Odisha,2013-07,2015-12,2026-03,2026-03,82.54
2026-03,716,611855,Rajasthan,2017-07,2023-04,2028-07,2029-12,65.0
2026-03,669,611861,Himachal Pradesh,2008-02,2012-01,2022-03,2025-12,27.72
2026-03,61,611864,Jharkhand,2020-08,2020-08,2032-03,2016-03,8.5
2026-03,581,611884,Gujarat,2022-11,2023-03,2025-03,2023-01,42.3
2026-03,387,611917,Gujarat,2021-04,2021-04,2025-03,2026-07,64.9
2026-03,564,611918,Chhattisgarh,2009-07,2009-12,2025-09,2025-12,8.0
2026-03,520,611927,Andhra Pradesh,2023-09,2023-09,2026-12,2027-09,24.0
2026-03,717,611929,Rajasthan,2018-02,2023-12,2033-07,2033-07,0.0
2026-03,161,611930,Arunachal Pradesh,2018-02,2022-05,2025-06,2026-06,2.0
2026-03,565,611943,Chhattisgarh,2014-04,2014-04,2022-03,2025-12,8.0
2026-03,566,611945,Chhattisgarh,2022-06,2022-04,2030-06,2030-06,23.0
2026-03,240,611947,Madhya Pradesh,2024-08,2024-08,2026-08,2027-04,2.0
2026-03,241,611948,Madhya Pradesh,2025-03,2025-03,2027-03,2027-06,20.0
2026-03,242,611949,Madhya Pradesh,2025-01,2025-01,2029-07,2023-12,1.0
2026-03,243,611951,Madhya Pradesh,2025-01,2025-01,2029-07,2023-12,1.0
2026-03,325,611957,Himachal Pradesh,2025-03,2026-10,2020-12,2021-02,57.0
2026-03,338,611963,Uttar Pradesh,2013-07,2024-12,2026-05,2019-10,54.0
2026-03,215,611966,Madhya Pradesh,2025-08,2025-08,2027-08,2024-10,4.0
2026-03,185,611967,Uttar Pradesh,2024-03,2024-03,2030-02,2006-11,24.39
2026-03,567,611970,Chhattisgarh,2022-04,2030-06,2030-06,2022-09,54.0
2026-03,568,611971,Chhattisgarh,2022-09,2024-05,2027-01,2027-12,24.0
2026-03,569,611974,Chhattisgarh,2022-09,2024-05,2027-02,2027-02,35.0
2026-03,570,611977,Chhattisgarh,2024-05,2026-11,2026-11,2022-09,82.0
2026-03,571,611978,Gujarat,2023-01,2024-06,2028-12,2008-02,10.0
2026-03,572,611979,Gujarat,2008-02,2013-03,2020-03,2026-12,4.0
2026-03,573,612072,Gujarat,2013-03,2023-03,2027-12,2023-07,4.0
2026-03,756,612096,Uttar Pradesh,2020-07,2021-04,2026-02,2027-02,86.6
2026-03,320,612128,Himachal Pradesh,2019-05,2021-06,2023-11,2025-12,1.0
2026-03,228,612132,Maharashtra,2014-12,2016-03,2018-12,2027-03,20.0
2026-03,238,612133,Madhya Pradesh,2024-02,2024-02,2026-02,2026-06,1.0
2026-03,244,612134,Rajasthan,2023-12,2023-12,2025-12,2026-12,1.0
2026-03,233,612138,Maharashtra,2022-12,2022-12,2025-03,2026-12,2.0
2026-03,188,612139,Arunachal Pradesh,2023-01,2025-02,2029-06,2014-09,7.0
2026-03,204,612140,Jharkhand,2025-03,2025-03,2026-12,2027-06,95.4
2026-03,178,612142,Madhya Pradesh,2022-05,2022-11,2026-11,2028-03,2.0
2026-03,189,612151,Arunachal Pradesh,2014-09,2014-09,2019-09,2029-03,3.0
2026-03,472,612167,Andhra Pradesh,2023-08,2023-10,2026-04,2019-11,62.0
2026-03,482,612178,Maharashtra,2022-06,2023-04,2026-03,2027-05,100.0
2026-03,5,612183,Andhra Pradesh,2023-03,2024-01,2026-01,2026-05,6.0
2026-03,474,612186,Andhra Pradesh,2018-10,2018-12,2026-12,2018-12,50.0
2026-03,478,612188,Andhra Pradesh,2022-10,2024-02,2026-12,2021-08,74.0
2026-03,6,612194,Andhra Pradesh,2023-03,2024-01,2026-01,2026-05,6.0
2026-03,44,612201,Arunachal Pradesh,2026-04,2027-04,2023-09,2023-09,45.0
2026-03,475,612211,Andhra Pradesh,2018-10,2018-12,2026-12,2018-12,30.0
2026-03,479,612213,Andhra Pradesh,2021-08,2023-04,2026-12,2021-02,65.5
2026-03,483,612259,Maharashtra,2022-08,2023-10,2025-10,2026-06,12.0
2026-03,481,612513,Maharashtra,2017-12,2021-10,2025-04,2026-04,32.0
2026-03,476,612745,Andhra Pradesh,2018-12,2026-12,2018-12,2018-12,32.0
2026-03,477,612748,Andhra Pradesh,2018-12,2022-07,2026-06,2026-06,50.0
2026-03,511,612781,Chhattisgarh,2009-01,2021-10,2026-01,2027-07,4.0
2026-03,1,612786,Arunachal Pradesh,2019-09,2020-09,2022-03,2026-03,1.0
2026-03,12,612787,Andhra Pradesh,2022-12,2023-08,2025-08,2026-04,12.0
2026-03,13,612788,Karnataka,2025-03,2026-06,2024-08,2025-04,13.0
2026-03,14,612789,Karnataka,2026-07,2018-10,2018-10,2026-05,28.0
2026-03,394,612790,Jharkhand,2022-11,2022-11,2026-08,2026-08,50.8
2026-03,26,612791,Uttar Pradesh,2023-06,2023-11,2026-03,2026-09,26.0
2026-03,3,612793,Uttarakhand,2023-12,2025-04,2027-04,2027-04,4.0
2026-03,550,612815,Chhattisgarh,2025-12,2018-03,2017-03,2024-06,14.4
2026-03,140,612816,West Bengal,2017-08,2017-09,2025-03,2026-03,97.55
2026-03,149,612819,West Bengal,2021-07,2021-07,2029-03,2015-12,2.1
2026-03,521,612827,Andhra Pradesh,2024-07,2024-08,2027-06,2024-09,4.0
2026-03,696,612834,Odisha,2008-07,2019-01,2027-03,2028-03,85.6
2026-03,316,612851,Arunachal Pradesh,2019-11,2025-05,2026-06,2017-09,99.5
2026-03,417,612853,Andhra Pradesh,2022-08,2022-08,2025-08,2026-06,90.2
2026-03,190,612855,Arunachal Pradesh,2024-06,2024-06,2026-12,2023-09,2.0
2026-03,9,612876,Arunachal Pradesh,2016-12,2018-03,2025-03,2026-06,10.0
2026-03,331,612877,Madhya Pradesh,2019-03,2020-10,2023-06,2025-11,98.5
2026-03,12,612883,Arunachal Pradesh,2023-11,2023-12,2026-06,2022-07,13.0
2026-03,8,612885,Arunachal Pradesh,2016-12,2018-03,2025-03,2026-06,9.0
2026-03,321,612894,Himachal Pradesh,2025-05,2026-01,2028-10,2009-09,1.0
2026-03,6,612898,Arunachal Pradesh,2023-02,2025-12,2027-11,2027-11,7.0
2026-03,318,612916,Arunachal Pradesh,2019-09,2023-12,2027-06,2009-09,1.0
2026-03,729,613002,Tamil Nadu,2023-06,2024-12,2024-02,2024-02,0.0
2026-03,311,613008,Arunachal Pradesh,2017-03,2019-06,2023-07,2026-05,42.0
2026-03,10,613013,Arunachal Pradesh,2016-12,2018-03,2025-03,2026-06,11.0
2026-03,609,613015,Madhya Pradesh,2023-04,2023-04,2028-03,2027-02,21.0
2026-03,561,613785,Chhattisgarh,2025-04,2025-04,2031-03,2009-07,2.75
2026-03,574,613786,Gujarat,2023-02,2023-02,2028-01,2027-06,29.7
2026-03,1941,613787,Uttar Pradesh,1998-01,2019-12,2026-03,2003-04,41.0
2026-03,141,613793,West Bengal,2026-03,2020-11,2020-11,2026-03,8.34
2026-03,142,613794,West Bengal,2030-03,2021-08,2021-08,2026-03,16.79
2026-03,33,613798,Uttar Pradesh,2024-07,2024-07,2027-07,2027-07,1.0
2026-03,34,613799,Uttar Pradesh,2024-06,2024-07,2026-07,2026-11,1.0
2026-03,35,613800,Chhattisgarh,2024-08,2024-09,2027-03,2027-01,35.0
2026-03,36,613801,Chhattisgarh,2023-03,2023-12,2025-10,2026-08,1.5
2026-03,73,613802,Madhya Pradesh,2020-05,2020-05,2028-03,2019-11,73.0
2026-03,74,613803,Madhya Pradesh,2019-11,2019-11,2025-03,2027-03,1.5
2026-03,75,613804,Madhya Pradesh,2023-12,2023-12,2037-03,2020-02,0.84
2026-03,62,613808,Jharkhand,2016-03,2019-11,2028-09,2020-08,62.0
2026-03,111,615183,Madhya Pradesh,2024-06,2029-03,2016-08,2016-08,16.0
2026-03,87,615184,Madhya Pradesh,2027-03,2022-09,2022-09,2027-03,1.0
2026-03,76,615185,Madhya Pradesh,2023-12,2023-12,2037-03,2020-02,76.0
2026-03,88,615186,Madhya Pradesh,2022-09,2027-03,2022-11,2022-11,88.0
2026-03,77,615187,Madhya Pradesh,2023-12,2023-12,2037-03,2020-02,77.0
2026-03,89,615188,Madhya Pradesh,2019-08,2019-08,2026-03,2025-02,3.0
2026-03,90,615189,Madhya Pradesh,2025-02,2025-02,2032-03,2025-05,4.9
2026-03,91,615190,Madhya Pradesh,2025-05,2025-05,2030-03,2020-02,2.0
2026-03,37,615191,Chhattisgarh,2023-03,2023-12,2025-10,2026-08,37.0
2026-03,92,615192,Maharashtra,2020-02,2022-05,2028-03,2015-08,92.0
2026-03,118,615193,Madhya Pradesh,2009-08,2009-08,2019-08,2028-12,51.58
2026-03,78,615194,Madhya Pradesh,2020-02,2020-02,2029-03,2024-03,78.0
2026-03,79,615195,Madhya Pradesh,2024-03,2024-03,2029-03,2025-06,79.0
2026-03,93,615199,Maharashtra,2015-08,2015-08,2025-03,2026-03,93.0
2026-03,498,615202,Andhra Pradesh,2020-11,2021-04,2026-11,2026-11,1.0
2026-03,80,615206,Madhya Pradesh,2025-06,2025-07,2028-12,2016-03,80.0
2026-03,150,615327,West Bengal,2015-12,2019-03,2020-09,2026-04,50.0
2026-03,94,615330,Maharashtra,2020-02,2020-02,2027-03,2019-02,94.0
2026-03,95,615331,Maharashtra,2019-02,2021-10,2028-03,2022-01,96.0
2026-03,245,615332,Rajasthan,2024-12,2024-12,2026-12,2027-06,5.5
2026-03,234,615333,Maharashtra,2024-11,2024-11,2029-05,2024-11,5.5
2026-03,235,615334,Madhya Pradesh,2024-11,2024-11,2026-11,2027-04,5.5
2026-03,246,615335,Rajasthan,2023-11,2023-11,2025-06,2026-06,43.68
2026-03,247,615337,Rajasthan,2023-10,2023-10,2025-04,2026-06,20.0
2026-03,248,615338,Rajasthan,2023-10,2023-10,2025-04,2026-05,5.5
2026-03,230,615339,Maharashtra,2025-10,2025-10,2027-10,2024-11,6.0
2026-03,231,615340,Maharashtra,2022-01,2022-07,2023-06,2026-05,6.0
2026-03,191,615342,Arunachal Pradesh,2023-09,2023-09,2025-09,2026-04,48.0
2026-03,192,615343,Arunachal Pradesh,2025-03,2025-03,2027-12,2025-08,3.0
2026-03,210,615344,Karnataka,2023-12,2023-12,2025-12,2026-09,1.0
2026-03,193,615345,Arunachal Pradesh,2025-08,2025-08,2028-02,2023-12,7.0
2026-03,211,615346,Madhya Pradesh,2025-01,2025-01,2027-06,2025-02,5.5
2026-03,229,615347,Maharashtra,2024-09,2024-09,2026-03,2026-06,8.0
2026-03,63,615349,Jharkhand,2020-08,2020-08,2028-03,2021-07,63.0
2026-03,125,615818,Odisha,2021-02,2021-02,2029-03,2020-08,72.15
2026-03,4,615820,Uttarakhand,2023-12,2025-04,2027-04,2027-04,5.0
